#,TYPE,Bill No.,PONUM,DOCNUM,Document Date,Doc Due Date,Bill Type,itemcode/gl,Item Name,UOM,ItemGroup,HSN/sac,Bill Quantity,BASICVAL,LINETOTAL,Bill Value,TAX_RATE,TAXCODE,CGST,SGST,IGST,TCS,FREIGHT,Customer Code,Customer Name,Customer  Ref No.,Sale Employee Name,Bill To GSTIN,Ship To GSTIN,SHIP_TO_STATENAME,SHIP_TO_CITY,BILL_TO_STATENAME,BILL_TO_CITY,ADDRESS,SHIPTOADDRESS,BRANCH,WAREHOUSE,ORDER_NO,ORDER_DATE,ORDER_REF_NO,DELIVERY_DATE,STATUS,CREDIT_NOTE_CATEGORY,REMARKS,ORIGINAL_INVOICE_REFNO,WITHOUTQTY_POSTING,Tracking No
269,AR Invoice,Pri71,,71,21/02/2007,22/04/2007,I,C00010,Mouse USB,,Items,85.24.9111,21,1125,23625,2697834.02,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,71,15/02/07,,20/02/07,Closed,,Based On Sales Quotations 73. Based On Sales Orders 71. Based On Deliveries 71.,,,
270,AR Invoice,Pri71,,71,21/02/2007,22/04/2007,I,C00009,Keyboard Comfort USB,,Items,84.71.3010,22,1125,24750,2697834.02,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,71,15/02/07,,20/02/07,Closed,,Based On Sales Quotations 73. Based On Sales Orders 71. Based On Deliveries 71.,,,
271,AR Invoice,Pri71,,71,21/02/2007,22/04/2007,I,C00008,Monitor 19' TFT,,Items,84.71.3010,23,11250,258750,2697834.02,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,71,15/02/07,,20/02/07,Closed,,Based On Sales Quotations 73. Based On Sales Orders 71. Based On Deliveries 71.,,,
272,AR Invoice,Pri71,,71,21/02/2007,22/04/2007,I,C00007,Hard Disk Seagate 400 GB,,Items,85.24.9111,33,28125,928125,2697834.02,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,71,15/02/07,,20/02/07,Closed,,Based On Sales Quotations 73. Based On Sales Orders 71. Based On Deliveries 71.,,,
273,AR Invoice,Pri71,,71,21/02/2007,22/04/2007,I,C00006,Network Card10/100,,Items,84.71.3010,17,843.75,14343.75,2697834.02,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,71,15/02/07,,20/02/07,Closed,,Based On Sales Quotations 73. Based On Sales Orders 71. Based On Deliveries 71.,,,
274,AR Invoice,Pri71,,71,21/02/2007,22/04/2007,I,C00005,WLAN Card,,Items,84.71.3010,8,3375,27000,2697834.02,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,71,15/02/07,,20/02/07,Closed,,Based On Sales Quotations 73. Based On Sales Orders 71. Based On Deliveries 71.,,,
275,AR Invoice,Pri71,,71,21/02/2007,22/04/2007,I,C00004,Tower Case with Power supply,,Items,84.71.3010,12,1968.75,23625,2697834.02,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,71,15/02/07,,20/02/07,Closed,,Based On Sales Quotations 73. Based On Sales Orders 71. Based On Deliveries 71.,,,
276,AR Invoice,Pri71,,71,21/02/2007,22/04/2007,I,C00003,Intel P4 2.4 GhZ,,Items,84.71.3010,11,7312.5,80437.5,2697834.02,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,71,15/02/07,,20/02/07,Closed,,Based On Sales Quotations 73. Based On Sales Orders 71. Based On Deliveries 71.,,,
277,AR Invoice,Pri71,,71,21/02/2007,22/04/2007,I,C00002,Motherboard P4 Turbo - Asus Chipset,,Items,84.71.3010,26,16875,438750,2697834.02,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,71,15/02/07,,20/02/07,Closed,,Based On Sales Quotations 73. Based On Sales Orders 71. Based On Deliveries 71.,,,
278,AR Invoice,Pri71,,71,21/02/2007,22/04/2007,I,C00001,Motherboard P4 Turbo,,Items,84.71.3010,20,22500,450000,2697834.02,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,71,15/02/07,,20/02/07,Closed,,Based On Sales Quotations 73. Based On Sales Orders 71. Based On Deliveries 71.,,,
279,AR Invoice,Pri72,,72,24/02/2007,26/03/2007,I,B10000,Printer Label,,Items,,400,56.25,22500,1943566.56,0,VAT@12.5,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,72,18/02/07,,23/02/07,Closed,,Based On Sales Quotations 74. Based On Sales Orders 72. Based On Deliveries 72.,,,
280,AR Invoice,Pri72,,72,24/02/2007,26/03/2007,I,A00001,IBM Infoprint 1312,,J.B. Printers,84.71.6021,30,22500,675000,1943566.56,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,72,18/02/07,,23/02/07,Closed,,Based On Sales Quotations 74. Based On Sales Orders 72. Based On Deliveries 72.,,,
281,AR Invoice,Pri72,,72,24/02/2007,26/03/2007,I,A00005,HP Color Laser Jet 4,,Rainbow Printers,84.71.6021,30,22500,675000,1943566.56,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,72,18/02/07,,23/02/07,Closed,,Based On Sales Quotations 74. Based On Sales Orders 72. Based On Deliveries 72.,,,
282,AR Invoice,Pri72,,72,24/02/2007,26/03/2007,I,LM4029MC,Memory Chip,,Accessories,85.24.9111,100,2812.5,281250,1943566.56,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,72,18/02/07,,23/02/07,Closed,,Based On Sales Quotations 74. Based On Sales Orders 72. Based On Deliveries 72.,,,
283,AR Invoice,Pri73,,73,27/02/2007,29/03/2007,I,A00001,IBM Infoprint 1312,,J.B. Printers,84.71.6021,20,27000,540000,1908859.68,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,73,21/02/07,,26/02/07,Closed,,Based On Sales Quotations 75. Based On Sales Orders 73. Based On Deliveries 73.,,,
284,AR Invoice,Pri73,,73,27/02/2007,29/03/2007,I,A00002,IBM Infoprint 1222,,J.B. Printers,84.71.6021,15,13500,202500,1908859.68,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,73,21/02/07,,26/02/07,Closed,,Based On Sales Quotations 75. Based On Sales Orders 73. Based On Deliveries 73.,,,
285,AR Invoice,Pri73,,73,27/02/2007,29/03/2007,I,A00004,HP Color Laser Jet 5,,Rainbow Printers,84.71.6021,27,33750,911250,1908859.68,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,73,21/02/07,,26/02/07,Closed,,Based On Sales Quotations 75. Based On Sales Orders 73. Based On Deliveries 73.,,,
286,AR Invoice,Pri74,,74,02/03/2007,01/04/2007,I,C00007,Hard Disk Seagate 400 GB,,Items,85.24.9111,20,39375,787500,6425777.49,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,74,24/02/07,,01/03/07,Closed,,Based On Sales Quotations 76. Based On Sales Orders 74. Based On Deliveries 74.,,,
287,AR Invoice,Pri74,,74,02/03/2007,01/04/2007,I,C00004,Tower Case with Power supply,,Items,84.71.3010,20,2756.25,55125,6425777.49,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,74,24/02/07,,01/03/07,Closed,,Based On Sales Quotations 76. Based On Sales Orders 74. Based On Deliveries 74.,,,
288,AR Invoice,Pri74,,74,02/03/2007,01/04/2007,I,C00002,Motherboard P4 Turbo - Asus Chipset,,Items,84.71.3010,20,23625,472500,6425777.49,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,74,24/02/07,,01/03/07,Closed,,Based On Sales Quotations 76. Based On Sales Orders 74. Based On Deliveries 74.,,,
289,AR Invoice,Pri74,,74,02/03/2007,01/04/2007,I,A00005,HP Color Laser Jet 4,,Rainbow Printers,84.71.6021,25,31500,787500,6425777.49,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,74,24/02/07,,01/03/07,Closed,,Based On Sales Quotations 76. Based On Sales Orders 74. Based On Deliveries 74.,,,
290,AR Invoice,Pri74,,74,02/03/2007,01/04/2007,I,S10000,Server Point 10000,,Servers,,20,145075,2901500,6425777.49,0,CST@4,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,74,24/02/07,,01/03/07,Closed,,Based On Sales Quotations 76. Based On Sales Orders 74. Based On Deliveries 74.,,,
291,AR Invoice,Pri74,,74,02/03/2007,01/04/2007,I,A00006,HP 600 Series Inc,,Rainbow Printers,,31,31500,976500,6425777.49,0,VAT@4,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,74,24/02/07,,01/03/07,Closed,,Based On Sales Quotations 76. Based On Sales Orders 74. Based On Deliveries 74.,,,
292,AR Invoice,Pri75,,75,13/03/2007,12/04/2007,I,P10001,"""""PC - P4 2.4G, DDR 512M, 400G HD""",,PC,85.24.9111,14,97050,1358700,7965788.3,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,75,07/03/07,,12/03/07,Closed,,Based On Sales Quotations 77. Based On Sales Orders 75. Based On Deliveries 75.,,,
293,AR Invoice,Pri75,,75,13/03/2007,12/04/2007,I,P10002,"""""PC - P4 2.4G, DDR 1024M, 400G HD""",,PC,85.24.9111,8,93000,744000,7965788.3,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,75,07/03/07,,12/03/07,Closed,,Based On Sales Quotations 77. Based On Sales Orders 75. Based On Deliveries 75.,,,
294,AR Invoice,Pri75,,75,13/03/2007,12/04/2007,I,P10003,PC Set 1,,PC,85.24.9111,30,117600,3528000,7965788.3,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,75,07/03/07,,12/03/07,Closed,,Based On Sales Quotations 77. Based On Sales Orders 75. Based On Deliveries 75.,,,
295,AR Invoice,Pri75,,75,13/03/2007,12/04/2007,I,P10004,PC Set 2,,Items,85.24.9111,10,127050,1270500,7965788.3,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,75,07/03/07,,12/03/07,Closed,,Based On Sales Quotations 77. Based On Sales Orders 75. Based On Deliveries 75.,,,
296,AR Invoice,Pri76,,76,16/03/2007,15/04/2007,I,A00001,IBM Infoprint 1312,,J.B. Printers,84.71.6021,30,27000,810000,1090776.96,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,,,,,,,,General Warehouse,76,10/03/07,,15/03/07,Closed,,Based On Sales Quotations 78. Based On Sales Orders 76. Based On Deliveries 76.,,,
297,AR Invoice,Pri76,,76,16/03/2007,15/04/2007,I,A00002,IBM Infoprint 1222,,J.B. Printers,84.71.6021,10,13500,135000,1090776.96,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,,,,,,,,General Warehouse,76,10/03/07,,15/03/07,Closed,,Based On Sales Quotations 78. Based On Sales Orders 76. Based On Deliveries 76.,,,
298,AR Invoice,Pri77,,77,19/03/2007,18/05/2007,I,A00005,HP Color Laser Jet 4,,Rainbow Printers,84.71.6021,25,22500,562500,1997658,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,77,13/03/07,,18/03/07,Closed,,Based On Sales Quotations 79. Based On Sales Orders 77. Based On Deliveries 77.,,,
299,AR Invoice,Pri77,,77,19/03/2007,18/05/2007,I,LM4029MC,Memory Chip,,Accessories,85.24.9111,50,2812.5,140625,1997658,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,77,13/03/07,,18/03/07,Closed,,Based On Sales Quotations 79. Based On Sales Orders 77. Based On Deliveries 77.,,,
300,AR Invoice,Pri77,,77,19/03/2007,18/05/2007,I,A00006,HP 600 Series Inc,,Rainbow Printers,,50,22500,1125000,1997658,0,VAT@4,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,77,13/03/07,,18/03/07,Closed,,Based On Sales Quotations 79. Based On Sales Orders 77. Based On Deliveries 77.,,,
301,AR Invoice,Pri78,,78,22/03/2007,21/04/2007,I,P10003,PC Set 1,,PC,85.24.9111,10,98000,980000,4555240.35,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,78,16/03/07,,21/03/07,Closed,,Based On Sales Quotations 80. Based On Sales Orders 78. Based On Deliveries 78.,,,
302,AR Invoice,Pri78,,78,22/03/2007,21/04/2007,I,P10004,PC Set 2,,Items,85.24.9111,10,105875,1058750,4555240.35,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,78,16/03/07,,21/03/07,Closed,,Based On Sales Quotations 80. Based On Sales Orders 78. Based On Deliveries 78.,,,
303,AR Invoice,Pri78,,78,22/03/2007,21/04/2007,I,S10000,Server Point 10000,,Servers,,20,103625,2072500,4555240.35,0,CST@4,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,78,16/03/07,,21/03/07,Closed,,Based On Sales Quotations 80. Based On Sales Orders 78. Based On Deliveries 78.,,,
304,AR Invoice,Pri79,,79,25/03/2007,24/05/2007,I,A00001,IBM Infoprint 1312,,J.B. Printers,84.71.6021,20,22500,450000,3244419.36,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,79,19/03/07,,24/03/07,Closed,,Based On Sales Quotations 81. Based On Sales Orders 79. Based On Deliveries 79.,,,
305,AR Invoice,Pri79,,79,25/03/2007,24/05/2007,I,A00002,IBM Infoprint 1222,,J.B. Printers,84.71.6021,20,11250,225000,3244419.36,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,79,19/03/07,,24/03/07,Closed,,Based On Sales Quotations 81. Based On Sales Orders 79. Based On Deliveries 79.,,,
306,AR Invoice,Pri79,,79,25/03/2007,24/05/2007,I,A00003,IBM Infoprint 1226,,J.B. Printers,84.71.6021,40,16875,675000,3244419.36,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,79,19/03/07,,24/03/07,Closed,,Based On Sales Quotations 81. Based On Sales Orders 79. Based On Deliveries 79.,,,
307,AR Invoice,Pri79,,79,25/03/2007,24/05/2007,I,A00004,HP Color Laser Jet 5,,Rainbow Printers,84.71.6021,10,28125,281250,3244419.36,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,79,19/03/07,,24/03/07,Closed,,Based On Sales Quotations 81. Based On Sales Orders 79. Based On Deliveries 79.,,,
308,AR Invoice,Pri79,,79,25/03/2007,24/05/2007,I,A00005,HP Color Laser Jet 4,,Rainbow Printers,84.71.6021,50,22500,1125000,3244419.36,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,79,19/03/07,,24/03/07,Closed,,Based On Sales Quotations 81. Based On Sales Orders 79. Based On Deliveries 79.,,,
309,AR Invoice,Pri80,,80,28/03/2007,27/04/2007,I,B10000,Printer Label,,Items,,600,56.25,33750,2727011.66,0,VAT@12.5,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,80,22/03/07,,27/03/07,Closed,,Based On Sales Quotations 82. Based On Sales Orders 80. Based On Deliveries 80.,,,
310,AR Invoice,Pri80,,80,28/03/2007,27/04/2007,I,P10002,"""""PC - P4 2.4G, DDR 1024M, 400G HD""",,PC,85.24.9111,10,77500,775000,2727011.66,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,80,22/03/07,,27/03/07,Closed,,Based On Sales Quotations 82. Based On Sales Orders 80. Based On Deliveries 80.,,,
311,AR Invoice,Pri80,,80,28/03/2007,27/04/2007,I,P10001,"""""PC - P4 2.4G, DDR 512M, 400G HD""",,PC,85.24.9111,10,80875,808750,2727011.66,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,80,22/03/07,,27/03/07,Closed,,Based On Sales Quotations 82. Based On Sales Orders 80. Based On Deliveries 80.,,,
312,AR Invoice,Pri80,,80,28/03/2007,27/04/2007,I,LM4029MC,Memory Chip,,Accessories,85.24.9111,50,2812.5,140625,2727011.66,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,80,22/03/07,,27/03/07,Closed,,Based On Sales Quotations 82. Based On Sales Orders 80. Based On Deliveries 80.,,,
313,AR Invoice,Pri80,,80,28/03/2007,27/04/2007,I,A00003,IBM Infoprint 1226,,J.B. Printers,84.71.6021,20,16875,337500,2727011.66,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,80,22/03/07,,27/03/07,Closed,,Based On Sales Quotations 82. Based On Sales Orders 80. Based On Deliveries 80.,,,
314,AR Invoice,Pri80,,80,28/03/2007,27/04/2007,I,A00002,IBM Infoprint 1222,,J.B. Printers,84.71.6021,20,11250,225000,2727011.66,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,80,22/03/07,,27/03/07,Closed,,Based On Sales Quotations 82. Based On Sales Orders 80. Based On Deliveries 80.,,,
315,AR Invoice,Pri81,,81,31/03/2007,30/04/2007,I,P10002,"""""PC - P4 2.4G, DDR 1024M, 400G HD""",,PC,85.24.9111,10,93000,930000,4338648.7,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,81,25/03/07,,30/03/07,Closed,,Based On Sales Quotations 83. Based On Sales Orders 81. Based On Deliveries 81.,,,
316,AR Invoice,Pri81,,81,31/03/2007,30/04/2007,I,P10003,PC Set 1,,PC,85.24.9111,5,117600,588000,4338648.7,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,81,25/03/07,,30/03/07,Closed,,Based On Sales Quotations 83. Based On Sales Orders 81. Based On Deliveries 81.,,,
317,AR Invoice,Pri81,,81,31/03/2007,30/04/2007,I,S10000,Server Point 10000,,Servers,,20,124350,2487000,4338648.7,0,CST@4,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,81,25/03/07,,30/03/07,Closed,,Based On Sales Quotations 83. Based On Sales Orders 81. Based On Deliveries 81.,,,
318,AR Invoice,Pri82,,82,31/03/2007,30/04/2007,I,A00004,HP Color Laser Jet 5,,Rainbow Printers,84.71.6021,20,39375,787500,1613027.52,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,82,28/03/07,,30/03/07,Closed,,Based On Sales Quotations 84. Based On Sales Orders 82. Based On Deliveries 82.,,,
319,AR Invoice,Pri82,,82,31/03/2007,30/04/2007,I,A00005,HP Color Laser Jet 4,,Rainbow Printers,84.71.6021,20,31500,630000,1613027.52,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,82,28/03/07,,30/03/07,Closed,,Based On Sales Quotations 84. Based On Sales Orders 82. Based On Deliveries 82.,,,
320,AR Invoice,Pri83,,83,18/04/2007,18/05/2007,I,A00001,IBM Infoprint 1312,,J.B. Printers,84.71.6021,5,27000,135000,420728.26,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,83,08/04/07,,18/04/07,Open,,Based On Sales Quotations 85. Based On Sales Orders 83. Based On Deliveries 83.,,,
321,AR Invoice,Pri83,,83,18/04/2007,18/05/2007,I,A00002,IBM Infoprint 1222,,J.B. Printers,84.71.6021,5,13500,67500,420728.26,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,83,08/04/07,,18/04/07,Open,,Based On Sales Quotations 85. Based On Sales Orders 83. Based On Deliveries 83.,,,
322,AR Invoice,Pri83,,83,18/04/2007,18/05/2007,I,A00003,IBM Infoprint 1226,,J.B. Printers,84.71.6021,8,20250,162000,420728.26,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,83,08/04/07,,18/04/07,Open,,Based On Sales Quotations 85. Based On Sales Orders 83. Based On Deliveries 83.,,,
323,AR Invoice,Pri84,,84,28/04/2007,28/05/2007,I,A00004,HP Color Laser Jet 5,,Rainbow Printers,84.71.6021,5,33750,168750,506432.16,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,,,,,,,,General Warehouse,84,18/04/07,,28/04/07,Closed,,Based On Sales Quotations 86. Based On Sales Orders 84. Based On Deliveries 84.,,,
324,AR Invoice,Pri84,,84,28/04/2007,28/05/2007,I,A00005,HP Color Laser Jet 4,,Rainbow Printers,84.71.6021,5,27000,135000,506432.16,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,,,,,,,,General Warehouse,84,18/04/07,,28/04/07,Closed,,Based On Sales Quotations 86. Based On Sales Orders 84. Based On Deliveries 84.,,,
325,AR Invoice,Pri84,,84,28/04/2007,28/05/2007,I,C00001,Motherboard P4 Turbo,,Items,84.71.3010,5,27000,135000,506432.16,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,,,,,,,,General Warehouse,84,18/04/07,,28/04/07,Closed,,Based On Sales Quotations 86. Based On Sales Orders 84. Based On Deliveries 84.,,,
326,AR Invoice,Pri85,,85,08/05/2007,07/07/2007,I,C00002,Motherboard P4 Turbo - Asus Chipset,,Items,84.71.3010,10,16875,168750,253263.35,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,85,28/04/07,,08/05/07,Open,,Based On Sales Quotations 87. Based On Sales Orders 85. Based On Deliveries 85.,,,
327,AR Invoice,Pri85,,85,08/05/2007,07/07/2007,I,C00003,Intel P4 2.4 GhZ,,Items,84.71.3010,5,7312.5,36562.5,253263.35,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,85,28/04/07,,08/05/07,Open,,Based On Sales Quotations 87. Based On Sales Orders 85. Based On Deliveries 85.,,,
328,AR Invoice,Pri85,,85,08/05/2007,07/07/2007,I,C00004,Tower Case with Power supply,,Items,84.71.3010,5,1968.75,9843.75,253263.35,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,85,28/04/07,,08/05/07,Open,,Based On Sales Quotations 87. Based On Sales Orders 85. Based On Deliveries 85.,,,
329,AR Invoice,Pri86,,86,23/05/2007,22/06/2007,I,C00005,WLAN Card,,Items,84.71.3010,5,3375,16875,195327.29,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,86,13/05/07,,23/05/07,Open,,Based On Sales Quotations 88. Based On Sales Orders 86. Based On Deliveries 86.,,,
330,AR Invoice,Pri86,,86,23/05/2007,22/06/2007,I,C00006,Network Card10/100,,Items,84.71.3010,10,843.75,8437.5,195327.29,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,86,13/05/07,,23/05/07,Open,,Based On Sales Quotations 88. Based On Sales Orders 86. Based On Deliveries 86.,,,
